file,start,end,predicted
audio/G5xfUbtKN4E.wav,151.8,181.1,statistika otvorenog parlamenta to je jedan portal koji se bavi narodnom skupštinom kaže da ste u periodu d 31. maja 2012. do istog ratuma ove godine imali 9 govora ukupno u skupštine srbije je to dovoljnoli izneite vaše političke stavove i e problema građenaizgraa mislim da jei bilo više govora ali nije samo govor u parlamentu i pred kamarama posao poslavika tu imate mnogo drugih odbora mnogo
audio/G5xfUbtKN4E.wav,181.1,206.7,drugih načina da lobirate pomenuo sam ova dva odbora u kojima sam član i možda i profesiji sam a dokata i zbog toga što kroz odbor za ustavno pitanje zakonodavstvo prolazi i svaki zakon koji ulazi u skuštinu ja uzimam puno učešći u radu tih odbora koji se ne vide koji nisu transparentni u tom smislu kao štlu je to sam parlament
audio/G5xfUbtKN4E.wav,206.7,236.6,ali tamo puno toga možete da doprinesete također i odbor za pravosuđe ima sijaset propisa i zakona koji su kroz njega prošli imajući u vidu daj 20 zakona ministarstvo pravde i državne uprave dalo parlamentu to je moramo da proođi kroz obada odbora tako da smo mi tu sam mnogo primjedbi mišlina stavova doprinije li da se onog toga izmijeni nadam se da
audio/G5xfUbtKN4E.wav,236.6,265.9,na bolje tu se koje i amandmane ću se prihvataju amandmani i se odbijaju tu se odluče o tome da li je našto saglasnom ustavu i pravo sistem tako da je to doposla jednog postavnika kao što sam ja i naravno ostal kolega kojisuti mone napomenuli ste amandmane i vo ista statistika dakle se istog tajta kaže da za taj period niste podnijeli ni jednan amadmandman mi konkretno
audio/G5xfUbtKN4E.wav,265.9,293.3,nči31vi maj123 ja sam upodnio jedan amaman činim se dam vaši izvori nmisu ašli kako valjda postivni amandman je bio vezan za rebalans republičkog pučeta koji smo radili u prošlo  de sam onja tražio pomoć republike srbijeod 25 miliona za pozruljište u vranju koju je iszgovarila ona slična slučaja prošle godine
audio/G5xfUbtKN4E.wav,293.3,322.7,i tu smo sa ministrom gospodina mađženo dinkićeapeo jedan dogovor i istekući budžetskih rezervi za 203. godinubit će  pomognuti izradnja podržšta u vranju iznosi 205 miliona javno obećanje gospodina dinkića je nešto što je vjerujam on je tu dana bio predstavnik repuvičke vlade prema tome se oe kapacitetom je njegovo obećanje zapravo obećanje čitave vlade a kada se tiče amandmana
audio/G5xfUbtKN4E.wav,322.7,351.7,na postavnici vladajućih stranaka ne daju amandmane oni to rade sa svojim ministrima sa kojima je potpuno prirodno dasrađuju i da svoje stav ove primjedbe daju pre nego što zakon uđi u proceduru amandmane obično daju postavnici opozicije retko se dešava dakle i desilo se zovi gotu danas da samo taj jedan amandman zvanično ali to se tiče zneče ga što mi nismo mogli da govorimo pre nego što je
audio/G5xfUbtKN4E.wav,351.7,379.9,zakona o regulalnosu bodžeta uskutansku proceduru i onda sada to mora direktno pred kamerama da radim tako da javnost srbije upoznatasam vas zaista čudim ukoliko god mogu i mi smo osvujili da usvojimo 186 zakona za ovih godinu dana radimo bez predstanka rekovih kao drastvečitovlet i ovo vremenekih godišnjih odmora mi smo na  skuštinskim klupama
audio/G5xfUbtKN4E.wav,379.9,408.7,mislim da ćemo raditi do početka augusta ekoj rekonstrukcija vlade i to je vrlo jedan ozbiljai temeljan posao mislim da će sledeće nerde biti sjednica skuštine na kojo će se odčetii novi zakon i o vladi usvajaije će toćeti prekompunovanja određenih ministarstava to ja očekue rećnoo nije nešto zvaničto što je sa oštino bilokoo kabineta ali ono što ja znam rekonstrukcija će bi duboka i bitići om ozbiljna
audio/G5xfUbtKN4E.wav,408.7,425.8,potrebne su promene i mislim da vlada za ovih godinu dana jeste radila dobro ali u nekim segmentima nije ispunjen kapacitet ona kao što mi očekujeuzaslužuju građani ijsrbija tako da smo radili na određenim problemima
audio/G5xfUbtKN4E.wav,425.8,449.6,vezanih iza ko su im je toh i uradili smo na problemima ulaskasje odnosno dobijanja datuma za čete pregovora za uglozali pu eu a sada u vrijeme j da smu krenemo u privredi i ekonomiji da privučenaod strane investicije i da neki ljudi koji su tu u vladi možda malo spavali ili dremkali odu na neke druge funkcije ili rade neki drugi posao koji bi možda bolje radili pa da nijeko am nesta dođu neki
audio/G5xfUbtKN4E.wav,449.6,474.2,kojima će biti o izazov a na sve to imam komentar da jedna sreža karoba može s dnase samo veće ja zam neku veću volju za radom i za naprietkom čita ve republikisi rekli ste da oo nije prvi mandatil tkiti2 ja sam bio ostovnikh od 97 do 201 godine u tom mandatuu
audio/G5xfUbtKN4E.wav,474.2,502.8,kao član srskira kao član stropski radikam trenutno ste u srpskoj napriednoj strancitaonsasrpske napretne stranke u kojem ste sve strankama bili koja m je ova stranka pored pa po prirodi stvari iz narodne radikalne strankepršesrpsku radikalnu stranku jerona e spojila sa srpsčkitničkim pokrettom praktično tu nije bio prelazak to je bilo stampanje nakon toga sam bio u na ovoj srbiji
audio/G5xfUbtKN4E.wav,502.8,532.3,pošto sam izašil srpske radikalne stranke zbog sukoba sa usvo voslamo češiljem kada je formirana srpska napredna stranka naravno pristupio sam po stranci ući  uda sam politički prijatelj s tomesamipoličine naravno i sa gospodiamesam biru vučićem i sada to prebrojite a 23 ovih 24 godina kako seam u politiciraakao i dje i nije mnogo ja sam uvijek bio na tom desnom centru to što jesam raiooo
audio/G5xfUbtKN4E.wav,532.3,553.4,ranikuliće pokat čovjek koji ima svoje integritet koji otiče iz jedne eoma ugledne porodicu u radu i mislim da mnogi ljudi meni to ne zamjeraju i shvatiju da se to dešava ko prirodi stvari i ono što je najinteresantno ja sam bio predsjednik okružnog odbora i usrpskoj radikalnoj stranciji sbi i sada sam u srpskoj napredi stranci
audio/G5xfUbtKN4E.wav,553.4,576.6,ne vjerujem da je to zbog toga što memam kvaliteta i zbog toga što sa čovjek i zbog toga što sa se bavim politikom da i istekao neku materijalno koristt nikakav rerszamo nikada nije vuko niti se vuče niti će ja nikada nisam bio ni nado državnoj pomisiu o koje sam mogao nešto da dobijem privatnik sam i radio kalokat 325 godina i bavljenje politikom je nešto što
audio/G5xfUbtKN4E.wav,576.6,600.8,ne vuće da bih omogućio da moji sinovi se vratte u vranje imaju dobar ranbijen gdje mogu danađu sebi posobno imaju dobre prijetelje koji također dobro zarađuju i da vranje bude jednprepoznatljivo sredina na tome veoma radimo sada kako smo uzeli polue vlasti kako na republičkom pra lokaloialokalnom na lokalnom nivou
audio/G5xfUbtKN4E.wav,600.8,630.8,pa trudimo se da na najbolji mogući način aod govorimo na zahtjeve građana u vranju mismo prošle godine 6. maja osvojili zavidan broj glasova kao opozicijska stranka na koju susu obrušili bili tada svi nakon toga smo vrga brzo formirali koaliciju  pertu  jula so zjedno sa jesesuom napravili vladajuću koaliciju nakon 6s mjeseci tamo ušaoo urz ali s urs nije noonaj politički ideo a mi smo zadržali sve onoj punkcije koje se tiiču vođenja grada
audio/G5xfUbtKN4E.wav,630.8,658.8,espesivatamo gradonačelnika aa zamjenicu gradonačelnik i što je vrlo interesant pnu 13 opština jablaničkog ičinskog okruga jedina žena koja je na tako iskoj funkciji jeste u vranju i to zamjenica gradonačelnika koja je srleske napadnii stranke također imamo i u gradskom veću pripadnicu slabijeg ili levše polaa što se tiče odnosa u koaliciji na početku je bilo
audio/G5xfUbtKN4E.wav,658.8,682.0,određenih neslaganja postoji i dan danas to se zove sklučaljavanje mišljenja postoji nešto što se zove navikavanje na koalicune partnere i mislim da smo mi došli sada u jednu mjernu fazu gdje postoji potpuna podela vlastiususausionisanja nema nikakvih trzavica i ma nikakvih problema ja imam vrlo korektno odnosno se gradonačelnikom
audio/G5xfUbtKN4E.wav,682.0,711.6,ranja s kosam i pravio tu koaliciju jer smo mi to seli na personalna da nas dvojica dogovorimo se što jesmo gradili je vrlo interesantan podatak je da mi nismo popisali koaliciju i sporazum nego smo ga dogovorili čentematski ga poštujeml evo punih godinu dana osimb tih nekoliko momenata a jedan od  tih je kada je bilo možda malih ne suglasnica jedan od tih je kada smo imali izbor za mesneh zajednicu odnosno zasadate mesnih zajednica
audio/G5xfUbtKN4E.wav,711.6,741.6,gdje je normalnojedn političku žaru i borbi da se dobijo što već i pre mandata može da se kaže neka teža reći nismo to podneli stojiči jeste bilo pusenja iz teškog oružja ali smo nakon toga nastavili suradnjom mi smo kao stranka tada sami izašli i osvojili više 50 dok je eseio u koalici sa više stranaka prema tomesame da smo mi sada jakša i najutjecajnija politička stranka u bratu međutim
audio/G5xfUbtKN4E.wav,741.6,764.0,taj rast rei ga neće zoupotrebljavamo mismo prošle godine dobiti taj broj glasova na osnovu kojeh spoušluu u koaliciju taj odnos je 60prema 40 u korist esvesa naravno svedo sledećih izbora će taj odnos biti takav mi poštujemo to što especijalno gradonačeln i kao jeh tražimo da poštuju po štu mi imamo veliki broj glasova i što geoma odgovorno
audio/G5xfUbtKN4E.wav,764.0,794.0,svi naši ljudi obavljavu posoviću da ga priliku trade u životu i da nikad da nisu bili na tim funkcijama i da nemaju nikakvo kratkovno iskustvo uglalno su to mladi ljudi ali uglalno su to ljudi koji su  fakultetima ljudi koji imaju iskustvo u profesisa kojemo se prade i vrlm je lako bilo da se uklape i da vode jedan grad očekjem ona slijedećim izborima dalekovićb glasovi naravno kmdio gradonačelnika ao sljedeći  imali smo nedavnu izjavu gradonačelnika vranje u novinama vranjskim
audio/G5xfUbtKN4E.wav,794.0,818.0,gdje je izjavio kako je na sudu rekao da mu je neki sredok rekao da ste vi naložili panjenje njegovog vozila ima li istinu u tome i da li to može naruši odnos eventualno u koaliciji ne ništa niti je sve do krako tako nešto niti je gradonačelnik rekao da mu je netko rekao u tom smislu nego daje biloskimpenetoda je bilo  evo ja su am kažem vranjskisu tada
audio/G5xfUbtKN4E.wav,818.0,842.3,napisale e nešto što je potpuno laži potpuno neistina nitko tom postupku nije rekao isa javnovogadavac jer da jeste ja ne bih sade ovdje nego bi bio zator dakle to je jedan žuta štampa ta novina se nažalost pretvorila nešto što možete da naručite kad god hoćete šta god hoćete da se napiše i s obzirom da to nije točno i da čak i onaj novinar koji je to visoio izneađen sad im naslovo
audio/G5xfUbtKN4E.wav,842.3,870.2,kako je to izašlo iz onog tekstereko malo zbiljnje pročitate ili čak i neozbiljno pročitate tekste vidjeć ćete da takvo nešto nitko nije u postupku izjavio niti je bilo gdje to rečeno i čovjek koji je tokoga jai rekao je demantoo naravno uu samoj svojoj izjavi i to je pokušaj da se poboćnim udarima naruši koalicija između nas j spesa kakvi su interesi ioii iza toga ja ne znam i tko stoji iza svega toga znam ali neću
audio/G5xfUbtKN4E.wav,870.2,898.2,da to objavljujem jer neka ostane da ja ne znam ukoima se radi jednostavno to nije ujopšte narušilo odnosu u koaliciji mujča to nismo ni komentari s ali ja sam dao svoj stav i komentar odgovorio sam na 4i pitanja vlasnika i glodvora tih novina u kojima sam potpuno objasnio svoj stav i rekao da apsolutno seti nema nikakve veze ja sam advokata koji brani jednog  d okrivljenih alia sam siguran da on to
audio/G5xfUbtKN4E.wav,898.2,918.2,nije u radio ali  jeste ja branim nje da ne branim to što je on navodno u radi a ako je on tu radi ja ga branim ali nisam ja to u radio dešavalo se da branim ubice i dešavat će se naravno ali ja nikada u životu nikoga nisam ubio dešavao se da branim i branitće ljude koji su silovali a ja nikad a se sjelova prema tome
audio/G5xfUbtKN4E.wav,918.2,939.8,pokušaj da se tom nekom zamenom te aja pretvorimu nekoga koa  vođe mlafvije i svega ostaloga zlog što se tiče vranja je potpuno neuspeo jer moji su roditelji prosvjetni radnicio penziji mnogo jed tih ljudi koji znaju koja je draga nikolis i ovo su vrlo jeftini tri  kojima se pokušaju da se moji retnik naruši
audio/G5xfUbtKN4E.wav,939.8,968.9,ali mogu da vam kažem da u javnoru mestucu je bilo ispitivanje javno gnjenja u granju o prepoznatljivosti lidera odnosno čitav iisrke stranke prvi na listi je gospodin zoran periš iz gradonačelnik mišća ja sam u drugom mestu pr čitau srbiju prema tome očikgljedno da moj retnin nekome smeta i očigljedno da je zbog toga teje tes naručen napisan evo sastim ji vi pitali da li ste ljudi koja sore ono što se ne zvam
audio/G5xfUbtKN4E.wav,968.9,973.7,moime aleksandar stankova vi ste pratili misiju o 15 minutau
audio/w8P1RxMjnrE.wav,11.9,39.7,sticanjem tehničkih okolnosti ovaj razgovor vođen je u ponedjeljeg 27. maja rano popodnuo trenutku kada su pretpostavljam još svi rukoodioci uprave za financije iskupštine grada niša bili na konsultacijama kod gradonačelnika niša razlog ni malo jednostavan fiskalni savjet republike srbije objavio je podatak daći
audio/w8P1RxMjnrE.wav,39.7,68.5,u slučaju primjene prijedloga seta fiskalnih zakona o kojem se upravo vodi žučna debata u seropskom parlamentu niš izgubiti 814 milijuna dinara odnosno gotovo 10 od realnog svog budžeta to će  i svi građani ša tko manje tko više time će vjerojatno morati da se bavi i prirodna ekonomski savez grada
audio/w8P1RxMjnrE.wav,68.5,91.2,a predsjednik ekonomskog saveta doce dr igor mladenović je naš gost dobar val dan šta ćemo do raditi dobor dan pa činjenica jeste da prema tim nekim procjenama fiskalnog saveta zvanišnim procjenama predloženi set zakonskih propisa će imati posljedice na budžete mnogih gradova
audio/w8P1RxMjnrE.wav,91.2,118.3,između ostalog tu je i grad niš i svakako da ova činjenica da će poreski prihodi u gradu biti izuzetno manji jeste nešto što svakako treba dada zabrine aktualnu gradsku strukturu a svakako i nas kao članove privredno ekonomskog savjeto iz prostog razloga što neke naše aktivnosti koje sada činimo predviđamo da realizacija tih konkretnih stvari vezanih za poboljšanje poslovnog ambijenta u nišu
audio/w8P1RxMjnrE.wav,118.3,142.3,oslanjale su se možda na budžet iz da tako kažemo planova za budžeti iz naredne 204. godine uvažavajući ovu okolnost bit će veliki broj budžetskih korisnika koji će nas zapravo morati da se uklopi u tako ajde da kažemo redukovan budžet što svakako jeste jedna velika opasnost za naš grad međutim ovdje se postavio jedno drugo pitanje
audio/w8P1RxMjnrE.wav,142.3,158.2,možda je pitanje sa aktualnim zakonskim propisima kako i zbog čega smo došli ovdje i zašto se to čini i da li se to čini upravo na valjan način ja bih sad tu ne mogu da ne reagujem ima nešto što je iznos
